i value
0.000 1182.594
0.250 1209.492
0.517 1176.101
0.767 1141.915
1.033 1188.326
1.283 1363.816
1.550 1469.475
1.800 1667.084
2.067 1371.098
2.317 1191.426
2.583 1369.399
2.750 1352.019
3.000 1408.626
3.267 1500.369
3.433 1611.522
3.683 1510.231
3.950 678.162
4.117 659.150
4.367 653.055
4.633 624.829
4.800 634.465
5.050 676.518
5.317 619.343
5.483 608.525
5.733 605.872
6.000 646.770
6.167 653.460
6.417 649.122
6.683 604.542
6.850 616.878
7.100 611.615
7.367 628.440
7.533 625.134
7.783 665.824
8.050 576.955
8.217 603.833
8.483 614.274
8.733 624.386
8.900 617.916
9.167 627.725
9.417 603.849
9.583 598.059
9.667 595.158
9.933 483.531
10.683 507.779
10.867 618.306
10.950 1594.623
11.117 1740.758
11.200 580.417
11.383 621.603
11.467 623.845
11.633 722.403
11.717 719.908
11.800 641.974
11.883 627.685
11.967 628.389
12.067 737.478
12.150 737.390
12.233 737.753
12.317 799.963
12.400 807.438
12.483 722.207
12.650 717.450
12.750 666.323
12.917 640.108
13.000 605.272
13.167 626.235
13.250 591.768
13.433 633.653
13.517 2528.230
13.683 2578.652
13.767 3038.510
13.950 1876.291
14.033 2447.691
14.200 2420.009
14.283 3653.792
14.450 3617.284
15.233 1759.151
15.317 1803.919
15.483 1861.218
15.583 1259.296
15.750 1339.365
15.833 544.414
16.000 490.117
16.100 694.883
16.267 538.356
16.350 512.019
16.517 522.472
16.600 489.015
16.783 486.800
16.867 523.947
17.033 531.468
17.117 519.844
17.300 619.406
17.383 565.955
17.550 471.421
17.633 505.766
17.800 493.580
17.900 504.267
18.067 503.584
18.150 487.060
18.317 503.918
18.417 549.153
18.583 532.204
18.667 572.723
18.833 564.296
18.917 535.398
19.100 531.388
19.183 561.750
19.350 615.954
19.433 544.417
19.617 499.791
