i value
1 0.8456140350877193
2 0.7956140350877193
3 0.7776653171390013
4 0.8772893772893773
5 0.873015873015873
6 0.8837171052631578
7 0.884919028340081
8 0.8786690283400809
9 0.8762019230769231
10 0.8642971611721613
11 0.9203869047619048
12 0.9378306878306877
13 0.9537037037037037
14 0.9814814814814814
15 1.0
16 1.0
17 0.9761904761904762
18 0.9761904761904762
19 0.9655172413793103
20 0.9655172413793103
21 0.9655172413793103
22 0.9743589743589743
23 0.9743589743589743
24 0.9743589743589743
25 0.9710144927536231
26 0.9710144927536231
27 0.9710144927536231
28 0.9777777777777777
29 0.9777777777777777
30 0.9777777777777777
31 0.988095238095238
32 0.988095238095238
33 0.988095238095238
34 1.0
35 1.0
36 1.0
37 0.9803921568627451
38 0.9803921568627451
39 0.9803921568627451
40 0.9871794871794871
41 0.9871794871794871
42 0.9871794871794871
43 0.9666666666666666
44 0.9666666666666666
45 0.9666666666666666
46 0.9743589743589743
47 0.9743589743589743
48 0.9743589743589743
49 1.0
50 1.0
51 1.0
52 0.9770114942528735
53 0.9770114942528735
54 0.9770114942528735
