i value
0.000 189.495
0.517 189.042
1.033 190.108
1.550 187.970
2.083 192.459
2.517 188.562
2.950 187.782
3.467 190.208
3.983 187.555
4.500 196.671
5.017 194.199
5.450 191.594
5.950 196.747
6.467 195.568
6.983 193.597
7.500 193.420
8.017 193.544
8.450 190.839
8.950 192.188
9.467 193.260
9.983 192.676
10.417 192.371
10.917 193.971
11.433 191.597
11.950 192.226
12.467 190.512
12.883 192.394
13.400 188.156
13.917 183.934
14.517 191.347
15.033 189.733
15.467 194.411
15.983 199.208
16.483 194.962
17.000 191.450
17.517 192.403
18.033 189.048
18.467 189.403
18.967 186.253
19.483 189.964
20.000 192.108
20.517 189.348
21.033 187.653
21.533 191.468
22.050 193.197
22.567 191.679
23.083 192.075
23.583 188.643
24.100 191.948
24.617 191.841
25.133 191.425
25.650 189.596
26.150 190.683
26.667 190.392
27.183 189.327
27.700 189.030
28.200 190.253
28.717 192.151
29.233 187.158
29.750 192.494
30.267 193.560
30.767 193.913
31.283 192.679
31.800 192.141
32.317 190.751
32.833 190.431
33.350 194.708
33.850 189.980
34.367 190.247
34.883 190.597
35.400 191.422
35.917 193.034
36.433 190.218
36.933 193.107
37.450 191.685
37.967 192.646
38.483 192.340
39.000 193.686
39.517 194.632
40.033 193.892
40.550 195.598
41.050 192.829
41.567 194.088
42.083 193.874
42.600 194.205
43.117 193.735
43.633 188.616
44.150 194.703
44.667 193.992
45.167 190.424
45.700 201.231
46.200 190.052
46.717 189.821
47.233 193.238
47.733 189.151
48.250 191.917
48.767 192.505
49.267 193.369
49.783 188.805
50.300 189.404
50.817 195.149
51.317 187.979
51.833 189.514
52.350 188.536
52.850 188.645
53.367 193.313
53.883 188.883
54.400 192.242
54.983 189.964
55.500 188.754
56.017 191.650
56.600 191.742
57.200 190.020
57.800 192.383
58.317 192.162
58.817 189.310
59.333 188.496
