i value
0.000 440.999
0.350 440.238
0.700 435.157
1.117 439.147
1.467 440.186
1.800 443.215
2.417 441.415
2.750 442.595
3.100 442.256
3.700 445.205
4.033 443.708
4.383 453.781
4.733 445.165
5.067 448.470
5.417 448.519
5.750 447.239
6.100 445.937
6.433 450.814
6.783 446.911
7.133 444.058
7.467 449.483
7.817 443.007
8.150 449.292
8.500 447.966
8.833 446.026
9.183 449.026
9.517 449.972
9.867 447.695
10.200 441.979
10.550 444.570
10.900 449.971
11.233 448.021
11.583 453.859
11.917 443.155
12.267 445.698
12.600 450.231
12.950 446.388
13.300 447.485
13.633 444.453
13.983 450.433
14.317 447.866
14.667 451.039
15.000 446.265
15.350 448.414
15.700 446.457
16.033 444.415
16.383 450.234
16.717 442.308
17.067 445.358
17.400 450.925
17.750 444.565
18.100 448.723
18.433 445.094
18.783 444.164
19.117 447.561
19.467 443.953
19.817 445.461
20.150 443.930
20.500 445.902
20.833 447.171
21.183 449.344
21.533 448.596
21.867 447.086
22.217 445.283
22.550 443.947
22.900 451.786
23.250 448.905
23.583 448.859
23.933 446.060
24.283 450.133
24.617 446.978
24.967 445.262
25.317 448.357
25.650 446.365
26.000 449.338
26.333 442.189
26.683 441.237
27.033 445.607
27.367 447.699
27.717 443.273
28.067 444.611
28.400 446.886
28.750 444.568
29.083 439.926
29.433 445.393
29.783 445.984
30.117 450.491
30.467 443.966
30.817 448.682
31.150 452.749
31.500 444.233
31.850 444.688
32.183 444.107
32.533 443.671
32.883 448.775
33.233 448.641
33.567 452.087
33.917 451.435
34.267 453.377
34.617 446.413
34.967 451.739
35.317 450.836
35.733 444.749
36.067 444.397
36.417 450.081
36.917 450.684
37.250 445.313
37.600 445.594
37.950 440.697
38.283 444.294
38.633 444.941
38.983 451.012
39.333 447.584
39.767 442.833
40.200 448.150
40.533 444.529
40.967 444.142
41.400 444.653
41.733 446.597
42.167 444.589
42.600 447.481
43.033 441.990
43.467 447.737
43.883 447.496
44.333 447.192
44.750 445.958
45.183 445.224
45.617 448.103
46.033 442.446
46.467 450.111
46.900 449.917
47.333 443.275
47.767 444.261
48.183 448.173
48.617 444.599
49.050 446.219
49.533 448.564
50.083 448.373
50.567 452.194
51.117 450.941
51.683 449.231
52.117 447.532
52.667 445.330
53.267 451.463
53.683 448.521
54.117 446.801
54.550 444.773
55.100 452.153
55.517 451.646
56.233 443.173
56.833 443.595
57.450 439.647
57.883 443.258
58.317 440.818
58.750 441.873
59.283 445.752
