i value
0.000 1.000
0.517 1.000
1.017 1.000
1.533 1.000
2.050 1.000
2.567 1.000
2.983 1.000
3.500 1.000
4.100 1.000
4.533 1.000
5.033 1.000
5.550 1.000
6.050 1.000
6.567 1.000
7.083 1.000
7.583 1.000
8.100 1.000
8.517 1.000
9.033 1.000
9.550 1.000
10.067 1.000
10.567 1.000
11.083 1.000
11.600 1.000
12.100 1.000
12.633 1.000
13.133 1.000
13.650 1.000
14.150 1.000
14.667 1.000
15.183 1.000
15.683 1.000
16.200 1.000
16.717 1.000
17.217 1.000
17.733 1.000
18.250 1.000
18.750 1.000
19.267 1.000
