i value
1.467 0.993
1.800 0.988
2.417 0.987
2.750 0.989
3.100 0.987
3.700 0.988
4.033 0.990
4.383 0.991
4.733 0.990
5.067 0.990
5.417 0.991
5.750 0.990
6.100 0.988
6.433 0.988
6.783 0.989
7.133 0.988
7.467 0.990
7.817 0.991
8.150 0.990
8.500 0.990
8.833 0.988
9.183 0.986
9.517 0.986
9.867 0.985
10.200 0.985
10.550 0.989
10.900 0.990
11.233 0.990
11.583 0.993
11.917 0.993
12.267 0.992
12.600 0.992
12.950 0.992
13.300 0.993
13.633 0.991
13.983 0.991
14.317 0.990
14.667 0.990
15.000 0.987
15.350 0.987
15.700 0.987
16.033 0.987
16.383 0.985
16.717 0.988
17.067 0.989
17.400 0.990
17.750 0.991
18.100 0.991
18.433 0.990
18.783 0.990
19.117 0.988
19.467 0.988
19.817 0.989
20.150 0.988
20.500 0.988
20.833 0.990
21.183 0.990
21.533 0.989
21.867 0.990
22.217 0.989
22.550 0.991
22.900 0.990
23.250 0.992
23.583 0.991
23.933 0.993
24.283 0.990
24.617 0.989
24.967 0.988
25.317 0.989
25.650 0.986
26.000 0.988
26.333 0.988
26.683 0.987
27.033 0.987
27.367 0.990
27.717 0.988
28.067 0.989
28.400 0.990
28.750 0.990
29.083 0.988
29.433 0.990
29.783 0.989
30.117 0.990
30.467 0.989
30.817 0.991
31.150 0.992
31.500 0.991
31.850 0.989
32.183 0.990
32.533 0.990
32.883 0.989
33.233 0.990
33.567 0.990
33.917 0.989
34.267 0.990
34.617 0.990
34.967 0.990
35.317 0.990
35.733 0.990
36.067 0.990
36.417 0.989
36.917 0.989
37.250 0.988
37.600 0.990
37.950 0.988
38.283 0.990
38.633 0.991
38.983 0.992
39.333 0.993
39.767 0.992
40.200 0.992
40.533 0.990
40.967 0.990
41.400 0.989
41.733 0.991
42.167 0.991
42.600 0.990
43.033 0.991
43.467 0.988
43.883 0.986
44.333 0.986
44.750 0.988
45.183 0.987
45.617 0.990
46.033 0.991
46.467 0.991
46.900 0.991
47.333 0.991
47.767 0.990
48.183 0.991
48.617 0.989
49.050 0.988
49.533 0.986
50.083 0.986
50.567 0.984
51.117 0.986
51.683 0.988
52.117 0.990
52.667 0.991
53.267 0.992
53.683 0.993
54.117 0.993
54.550 0.991
55.100 0.991
55.517 0.990
56.233 0.991
56.833 0.992
57.450 0.990
57.883 0.993
58.317 0.992
58.750 0.992
59.283 0.992
