i value
1.733 0.707
2.167 0.707
2.683 0.707
3.200 0.707
3.717 0.707
4.233 0.863
5.350 0.863
5.867 0.863
6.383 0.863
6.900 0.863
7.333 0.961
7.850 0.960
8.350 0.959
8.867 0.960
9.383 0.960
9.900 0.963
10.317 0.962
10.833 0.962
11.350 0.963
11.867 0.963
12.300 0.962
12.800 0.963
13.317 0.962
13.833 0.961
14.267 0.961
14.767 0.963
15.383 0.964
15.883 0.964
16.400 0.965
16.917 0.963
17.433 0.961
17.867 0.962
18.367 0.962
18.883 0.962
19.400 0.962
19.833 0.961
20.333 0.960
20.850 0.961
21.367 0.959
21.800 0.959
22.300 0.959
22.817 0.960
23.333 0.960
23.767 0.960
24.267 0.960
24.783 0.960
25.300 0.958
25.733 0.958
26.233 0.959
26.750 0.961
27.267 0.961
27.783 0.961
28.283 0.961
28.800 0.960
29.317 0.958
29.833 0.958
30.350 0.959
30.850 0.959
31.367 0.958
31.883 0.958
32.400 0.959
32.917 0.958
33.433 0.959
33.933 0.960
34.450 0.961
34.967 0.961
35.483 0.959
36.000 0.959
36.517 0.960
37.017 0.959
37.533 0.958
38.050 0.961
38.567 0.962
39.083 0.962
39.600 0.963
40.117 0.966
40.617 0.965
41.133 0.964
41.650 0.963
42.167 0.963
42.683 0.962
43.200 0.962
43.717 0.964
44.217 0.963
44.733 0.963
45.250 0.963
45.767 0.963
46.283 0.963
46.800 0.963
47.300 0.962
47.817 0.962
48.333 0.961
48.833 0.959
49.350 0.960
49.950 0.960
50.450 0.959
50.967 0.958
51.483 0.956
52.000 0.957
52.500 0.957
53.100 0.958
53.617 0.958
54.217 0.961
54.800 0.961
55.317 0.960
55.833 0.961
56.417 0.963
57.017 0.963
57.617 0.963
58.133 0.962
58.633 0.960
59.150 0.959
