i value
0.000 0.900
0.433 0.900
0.867 0.900
1.300 0.900
1.733 0.900
2.167 0.900
2.683 0.900
3.200 0.900
3.717 0.900
4.233 0.900
5.350 0.900
5.867 0.900
6.383 0.900
6.900 0.900
7.333 0.900
7.850 0.900
8.350 0.900
8.867 0.900
9.383 0.900
9.900 0.900
10.317 0.900
10.833 0.900
11.350 0.900
11.867 0.900
12.300 0.900
12.800 0.900
13.317 0.900
13.833 0.900
14.267 0.900
14.767 0.900
15.383 0.900
15.883 0.900
16.400 0.900
16.917 0.900
17.433 0.900
17.867 0.900
18.367 0.900
18.883 0.900
19.400 0.900
19.833 0.900
20.333 0.900
20.850 0.900
21.367 0.900
21.800 0.900
22.300 0.900
22.817 0.900
23.333 0.900
23.767 0.900
24.267 0.900
24.783 0.900
25.300 0.900
25.733 0.900
26.233 0.900
26.750 0.900
27.267 0.900
27.783 0.900
28.283 0.900
28.800 0.900
29.317 0.900
29.833 0.900
30.350 0.900
30.850 0.900
31.367 0.900
31.883 0.900
32.400 0.900
32.917 0.900
33.433 0.900
33.933 0.900
34.450 0.900
34.967 0.900
35.483 0.900
36.000 0.900
36.517 0.900
37.017 0.900
37.533 0.900
38.050 0.900
38.567 0.900
39.083 0.900
39.600 0.900
40.117 0.900
40.617 0.900
41.133 0.900
41.650 0.900
42.167 0.900
42.683 0.900
43.200 0.900
43.717 0.900
44.217 0.900
44.733 0.900
45.250 0.900
45.767 0.900
46.283 0.900
46.800 0.900
47.300 0.900
47.817 0.900
48.333 0.900
48.833 0.900
49.350 0.900
49.950 0.900
50.450 0.900
50.967 0.900
51.483 0.900
52.000 0.900
52.500 0.900
53.100 0.900
53.617 0.900
54.217 0.900
54.800 0.900
55.317 0.900
55.833 0.900
56.417 0.900
57.017 0.900
57.617 0.900
58.133 0.900
58.633 0.900
59.150 0.900
