i value
5 0.833839727523938
6 0.833839727523938
7 0.833839727523938
8 0.833839727523938
9 0.833839727523938
10 0.833839727523938
11 0.833839727523938
12 0.833839727523938
13 0.833839727523938
14 0.833839727523938
15 0.833839727523938
16 0.9746031746031745
17 0.9822751322751323
18 0.9867724867724867
19 0.9835796387520525
20 0.9766830870279145
21 0.9697865353037767
22 0.9694202349374763
23 0.969053934571176
24 0.9708222811671087
25 0.9719217314419712
26 0.9730211817168339
27 0.9723522853957636
28 0.9730360460795243
29 0.973719806763285
30 0.975072463768116
31 0.9784886128364387
32 0.9819047619047618
33 0.9839682539682538
34 0.9884126984126983
35 0.9928571428571429
36 0.9952380952380953
37 0.9936974789915967
38 0.9921568627450981
39 0.9882352941176471
40 0.9856711915535445
41 0.9831070889894418
42 0.9844645550527902
43 0.9817194570135745
44 0.9789743589743589
45 0.9748717948717948
46 0.9723076923076922
47 0.9697435897435897
48 0.9712820512820513
49 0.9779487179487178
50 0.9846153846153847
51 0.9897435897435898
52 0.9902740937223695
53 0.9908045977011494
54 0.986206896551724
