i value
0.000 207.981
0.517 189.318
0.950 188.892
1.383 188.613
1.817 189.555
2.333 191.076
2.767 188.130
3.283 189.432
3.817 187.210
4.317 187.179
4.850 187.101
5.367 186.950
5.900 187.093
6.417 189.634
6.950 189.339
7.467 188.935
7.983 187.801
8.417 187.754
10.317 204.630
10.833 214.127
11.350 204.307
11.867 193.658
12.300 199.058
12.817 201.673
13.333 194.256
13.850 196.616
14.367 198.276
14.883 193.756
15.400 190.851
15.833 192.332
16.350 196.586
16.850 187.071
17.367 184.988
17.883 194.624
18.400 197.351
18.917 188.030
