i value
1.167 168.103
1.517 168.103
1.767 168.103
2.017 168.103
2.267 168.103
2.600 34.713
2.950 34.602
3.283 34.603
3.533 34.619
3.783 34.653
4.117 34.629
4.467 34.669
4.800 34.638
5.050 34.615
5.300 34.570
5.633 34.563
5.967 34.532
6.317 34.541
6.567 34.556
6.817 34.610
7.150 34.680
7.500 34.737
7.833 34.736
8.083 34.704
8.333 34.661
8.667 34.603
9.000 34.514
9.350 34.504
9.600 34.510
9.850 34.499
10.100 34.506
10.433 34.512
10.783 34.552
11.117 34.568
11.367 34.585
11.617 34.574
11.950 34.579
12.300 34.545
12.633 34.550
12.883 34.539
13.133 34.543
13.467 34.529
13.800 34.561
14.150 34.567
14.483 34.592
14.733 34.599
15.067 34.616
15.400 34.634
15.750 34.721
16.000 34.711
16.250 34.726
16.583 34.725
16.933 34.663
17.267 34.553
17.517 34.536
17.767 34.501
18.100 34.468
18.450 34.467
18.783 34.474
19.117 34.492
19.367 34.518
