i value
0.000 0.920
0.517 0.920
1.033 0.920
1.567 0.920
2.083 0.920
2.600 0.920
3.117 0.920
3.633 0.920
4.150 0.920
4.667 0.920
7.333 0.920
7.850 0.920
8.367 0.920
8.883 0.920
9.383 0.920
9.900 0.920
10.417 0.920
10.933 0.920
11.450 0.920
11.950 0.920
12.467 0.920
12.983 0.920
13.500 0.920
14.000 0.920
14.517 0.920
15.033 0.920
17.450 0.920
17.950 0.920
18.467 0.920
18.983 0.920
19.500 0.920
20.017 0.920
20.517 0.920
21.033 0.920
21.550 0.920
22.067 0.920
22.583 0.920
23.100 0.920
23.600 0.920
24.117 0.920
24.633 0.920
25.150 0.920
25.667 0.920
26.167 0.920
26.683 0.920
27.200 0.920
27.717 0.920
28.233 0.920
28.733 0.920
29.250 0.920
29.767 0.920
30.283 0.920
30.800 0.920
31.317 0.920
31.833 0.920
32.350 0.920
32.867 0.920
33.367 0.920
33.883 0.920
34.400 0.920
34.917 0.920
35.433 0.920
35.950 0.920
36.467 0.920
36.983 0.920
37.483 0.920
38.000 0.920
38.517 0.920
39.033 0.920
39.550 0.920
40.067 0.920
40.583 0.920
41.100 0.920
41.617 0.920
42.133 0.920
42.650 0.920
43.167 0.920
43.683 0.920
44.200 0.920
44.717 0.920
45.217 0.920
45.750 0.920
46.267 0.920
46.767 0.920
47.283 0.920
47.867 0.920
48.367 0.920
48.883 0.920
49.400 0.920
50.000 0.920
50.517 0.920
51.100 0.920
51.617 0.920
52.117 0.920
52.633 0.920
53.167 0.920
53.750 0.920
54.283 0.920
54.883 0.920
55.550 0.920
56.067 0.920
56.667 0.920
57.250 0.920
57.850 0.920
58.533 0.920
59.217 0.920
