i value
2.067 204.659
2.500 201.263
3.033 191.403
3.550 190.504
3.983 189.843
4.500 189.256
5.033 189.854
5.467 189.992
6.000 190.983
6.517 191.587
7.033 190.902
7.550 189.230
8.083 189.159
8.600 188.225
9.117 188.269
9.633 188.836
10.167 189.218
10.683 188.483
11.200 188.323
11.717 187.693
12.233 186.913
12.750 186.836
13.267 186.391
13.800 186.134
14.317 187.061
14.833 187.822
15.383 189.943
15.917 190.620
16.467 191.635
16.967 192.250
17.483 192.041
18.000 190.225
18.517 190.464
19.050 190.961
