i value
0.000 1180.315
0.517 1303.105
1.050 1310.657
1.567 722.578
2.067 705.822
2.583 702.104
3.100 675.977
3.617 659.792
4.050 637.257
4.550 663.662
5.067 637.982
5.583 656.285
6.100 654.271
6.617 640.302
7.050 638.023
7.550 640.856
8.067 669.240
8.583 606.952
9.100 646.633
9.617 671.754
10.133 685.806
10.650 630.197
11.150 709.521
11.667 622.695
12.183 617.003
12.700 604.190
13.217 621.324
13.733 593.256
14.233 571.070
14.750 643.237
15.267 635.644
15.783 633.960
16.300 627.467
16.800 679.299
17.317 708.470
17.833 645.335
18.350 629.037
18.867 680.041
19.367 665.814
