i value
0.000 0.900
0.267 0.900
0.600 0.900
0.950 0.900
1.200 0.900
1.550 0.900
1.800 0.900
2.400 0.900
2.750 0.900
3.100 0.900
4.033 0.900
4.383 0.900
4.633 0.900
4.983 0.900
5.233 0.900
5.583 0.900
5.833 0.900
6.183 0.900
6.517 0.900
6.867 0.900
7.117 0.900
7.467 0.900
7.717 0.900
8.067 0.900
8.317 0.900
8.667 0.900
9.000 0.900
9.350 0.900
9.600 0.900
9.950 0.900
10.283 0.900
10.633 0.900
10.883 0.900
11.233 0.900
11.567 0.900
11.917 0.900
12.167 0.900
12.517 0.900
12.850 0.900
13.200 0.900
13.450 0.900
13.800 0.900
14.050 0.900
14.400 0.900
14.733 0.900
15.083 0.900
15.333 0.900
15.683 0.900
16.017 0.900
16.367 0.900
16.617 0.900
16.967 0.900
17.300 0.900
17.650 0.900
17.900 0.900
18.250 0.900
18.583 0.900
18.933 0.900
19.183 0.900
19.533 0.900
19.783 0.900
20.133 0.900
20.467 0.900
20.817 0.900
21.067 0.900
21.417 0.900
21.667 0.900
22.017 0.900
22.367 0.900
22.700 0.900
23.050 0.900
23.383 0.900
23.733 0.900
23.983 0.900
24.333 0.900
24.583 0.900
24.933 0.900
25.267 0.900
25.617 0.900
25.967 0.900
26.300 0.900
26.650 0.900
26.983 0.900
27.333 0.900
27.667 0.900
28.017 0.900
28.367 0.900
28.700 0.900
29.050 0.900
29.383 0.900
29.733 0.900
30.067 0.900
30.417 0.900
30.767 0.900
31.100 0.900
31.450 0.900
31.783 0.900
32.133 0.900
32.483 0.900
32.817 0.900
33.167 0.900
33.517 0.900
33.850 0.900
34.200 0.900
34.550 0.900
34.883 0.900
35.233 0.900
35.583 0.900
35.917 0.900
36.267 0.900
36.600 0.900
36.950 0.900
37.300 0.900
37.633 0.900
37.983 0.900
38.333 0.900
38.667 0.900
39.017 0.900
39.350 0.900
39.700 0.900
40.133 0.900
40.467 0.900
40.900 0.900
41.333 0.900
41.667 0.900
42.100 0.900
42.533 0.900
42.967 0.900
43.383 0.900
43.817 0.900
44.250 0.900
44.683 0.900
45.100 0.900
45.533 0.900
45.950 0.900
46.383 0.900
46.817 0.900
47.233 0.900
47.667 0.900
48.100 0.900
48.533 0.900
48.950 0.900
49.300 0.900
49.633 0.900
49.983 0.900
50.317 0.900
50.667 0.900
51.000 0.900
51.350 0.900
51.783 0.900
52.200 0.900
52.550 0.900
52.900 0.900
53.317 0.900
53.750 0.900
54.183 0.900
54.600 0.900
54.950 0.900
55.383 0.900
55.817 0.900
56.317 0.900
56.667 0.900
57.100 0.900
57.517 0.900
57.950 0.900
58.383 0.900
58.800 0.900
59.150 0.900
59.500 0.900
