i value
2.067 0.991
2.583 0.990
3.100 0.986
3.617 0.986
4.117 0.986
4.633 0.984
5.150 0.988
5.667 0.991
6.100 0.992
6.600 0.993
7.117 0.996
7.633 0.995
8.150 0.994
8.650 0.993
9.167 0.993
9.683 0.992
10.200 0.993
10.700 0.993
11.217 0.992
11.733 0.990
12.250 0.990
12.767 0.989
13.267 0.990
13.783 0.990
14.300 0.991
14.817 0.991
15.333 0.990
15.850 0.990
16.350 0.992
16.867 0.992
17.383 0.991
17.900 0.992
18.417 0.992
18.917 0.991
