i value
2.083 190.518
2.600 191.247
3.100 190.472
3.617 190.617
4.133 190.270
4.650 190.025
5.167 189.179
5.600 189.160
6.100 188.361
6.617 187.992
7.133 188.208
7.567 188.485
8.067 189.489
8.583 190.104
9.100 190.787
9.517 191.828
10.033 192.166
10.550 192.920
10.983 193.780
11.483 194.355
12.000 193.455
12.517 193.044
12.933 192.551
13.450 192.263
13.967 191.566
14.483 192.836
15.000 193.126
15.500 192.726
16.017 193.369
16.533 193.934
16.967 193.169
17.467 193.213
17.983 193.516
18.500 192.735
19.000 192.760
