i value
0.000 1107.886
0.517 1135.230
1.033 1132.630
1.550 1191.290
2.083 1194.671
2.600 1160.453
3.117 1196.838
3.533 1280.142
4.050 1072.619
4.567 1056.739
5.083 1132.547
5.600 981.057
6.100 1057.826
6.617 1113.279
7.133 1171.723
7.650 1171.497
8.167 1162.459
8.683 919.058
9.183 1101.320
9.700 1142.030
10.217 1038.730
10.733 2022.864
11.250 1125.212
11.767 978.624
12.267 1093.919
12.783 1053.941
13.300 1535.504
13.817 1913.087
14.333 2364.329
14.850 2071.548
15.350 2002.703
15.867 1246.874
16.383 1147.468
16.900 1059.194
17.417 881.387
17.933 1106.260
18.433 1128.048
18.950 1124.890
