i value
2.083 440.277
2.600 440.597
3.117 440.138
3.550 440.439
4.050 439.886
4.567 439.496
5.083 438.268
5.600 439.143
6.100 439.699
6.617 439.624
7.133 440.116
7.650 439.705
8.167 438.808
8.683 437.869
9.183 437.487
9.700 436.977
10.217 437.006
10.733 438.089
11.250 438.053
11.767 438.007
12.283 437.672
12.783 437.862
13.300 436.718
13.817 436.799
14.333 437.006
14.850 437.461
15.367 437.975
15.883 438.843
16.383 438.771
16.900 439.672
17.417 439.704
17.933 439.015
18.450 438.315
18.950 438.245
