i value
2.050 198.500
2.567 197.666
2.983 196.587
3.500 196.033
4.100 195.791
4.517 195.272
5.033 193.575
5.550 192.673
6.050 192.804
6.567 191.610
7.000 191.935
7.500 193.517
8.017 193.711
8.433 193.326
8.950 193.606
9.467 193.226
9.967 194.198
10.483 195.242
11.000 195.921
11.583 197.975
12.100 201.059
12.617 202.379
13.133 204.990
13.650 204.384
14.150 202.508
14.667 199.116
15.167 196.715
15.683 193.784
16.117 194.459
16.617 193.770
17.133 193.572
17.650 193.666
18.150 192.489
18.667 191.772
19.167 191.615
