i value
1.050 186.912
1.300 186.073
1.567 184.919
1.817 184.368
2.083 184.453
2.333 184.386
2.600 184.226
2.850 184.032
3.100 184.075
3.367 183.599
3.533 184.439
3.783 184.653
4.050 186.063
4.217 187.587
4.467 188.636
4.733 190.143
4.900 191.384
5.150 190.680
5.417 190.648
5.583 192.322
5.833 191.856
6.100 191.394
6.267 192.964
6.517 193.094
6.783 192.426
6.950 193.865
7.200 195.841
7.467 195.430
7.633 195.992
7.883 196.083
8.150 194.611
8.317 193.254
8.567 192.918
8.833 192.294
9.000 191.337
9.250 192.058
9.517 192.141
9.683 193.332
10.883 194.254
11.133 194.764
11.300 193.187
11.567 192.554
11.817 190.244
11.983 188.453
12.250 188.046
12.500 188.969
12.750 189.474
13.017 191.524
13.183 192.021
13.433 192.641
13.700 192.099
13.867 190.919
14.133 189.950
14.383 189.468
14.550 190.394
14.817 190.320
15.067 191.139
15.333 191.238
15.583 193.952
15.850 193.370
16.100 196.219
16.350 196.905
16.617 197.856
16.783 196.666
17.050 198.233
17.300 196.044
17.567 196.554
17.817 195.625
18.067 195.489
18.333 193.958
18.500 194.475
18.767 193.614
19.017 193.798
19.283 194.604
19.533 194.666
