i value
1.050 1.000
1.300 1.000
1.567 1.000
1.817 1.000
2.083 1.000
2.333 1.000
2.600 1.000
2.850 1.000
3.100 1.000
3.367 1.000
3.533 1.000
3.783 1.000
4.050 1.000
4.217 1.000
4.467 1.000
4.733 1.000
4.900 1.000
5.150 1.000
5.417 1.000
5.583 1.000
5.833 1.000
6.100 1.000
6.267 1.000
6.517 1.000
6.783 1.000
6.950 1.000
7.200 1.000
7.467 1.000
7.633 1.000
7.883 1.000
8.150 1.000
8.317 0.999
8.567 0.999
8.833 0.999
9.000 0.999
9.250 0.999
9.517 1.000
9.683 1.000
10.883 1.000
11.133 1.000
11.300 1.000
11.567 1.000
11.817 1.000
11.983 1.000
12.250 1.000
12.500 1.000
12.750 1.000
13.017 1.000
13.183 1.000
13.433 1.000
13.700 1.000
13.867 1.000
14.133 1.000
14.383 1.000
14.550 1.000
14.817 1.000
15.067 1.000
15.333 1.000
15.583 1.000
15.850 1.000
16.100 1.000
16.350 0.999
16.617 0.999
16.783 0.999
17.050 0.999
17.300 0.999
17.567 1.000
17.817 1.000
18.067 1.000
18.333 0.998
18.500 0.998
18.767 0.998
19.017 0.998
19.283 0.998
19.533 1.000
