i value
0.000 110.487
0.500 110.280
0.917 110.215
1.433 110.177
1.933 110.117
2.433 68.088
2.950 68.031
3.367 68.006
3.883 67.991
4.383 68.092
4.883 68.086
5.400 68.039
5.917 68.045
6.417 68.022
6.833 68.019
7.350 68.027
7.767 68.021
8.267 68.009
8.783 67.970
9.200 68.021
9.717 68.003
10.217 68.070
10.717 68.100
11.233 68.077
11.650 68.092
12.167 68.066
12.667 68.046
13.083 68.095
13.600 68.056
14.100 68.101
14.617 68.066
15.117 68.097
15.533 68.076
16.050 68.083
16.550 68.091
17.067 68.106
17.567 68.098
18.083 68.088
18.583 68.075
19.083 68.066
