i value
0.000 0.900
0.533 0.900
1.050 0.900
1.567 0.900
2.083 0.900
2.600 0.900
3.117 0.900
3.550 0.900
4.050 0.900
4.567 0.900
5.083 0.900
5.600 0.900
6.117 0.900
6.550 0.900
7.050 0.900
7.567 0.900
8.083 0.900
8.517 0.900
8.933 0.900
9.450 0.900
9.967 0.900
10.483 0.900
10.917 0.900
11.417 0.900
11.933 0.900
12.450 0.900
12.967 0.900
13.400 0.900
13.900 0.900
14.417 0.900
14.933 0.900
15.367 0.900
15.867 0.900
16.383 0.900
16.900 0.900
17.333 0.900
17.833 0.900
18.350 0.900
18.867 0.900
19.300 0.900
