i value
0.000 75.660
0.533 45.385
1.050 23.221
1.567 18.757
2.083 18.036
2.600 17.845
3.117 17.810
3.550 17.992
4.050 17.781
4.567 17.894
5.083 17.993
5.600 17.979
6.117 17.818
6.550 17.627
7.050 17.589
7.567 17.735
8.083 17.723
8.517 17.776
8.933 17.719
9.450 17.568
9.967 18.491
10.483 17.997
10.917 17.658
11.417 17.438
11.933 17.642
12.450 17.720
12.967 18.231
13.400 17.694
13.900 17.853
14.417 17.349
14.933 17.800
15.367 17.372
15.867 17.319
16.383 17.342
16.900 17.553
17.333 17.601
17.833 17.791
18.350 17.684
18.867 17.481
19.300 17.433
