i value
2 100.92829586438745
3 100.92829586438745
4 45.93726506082473
5 45.93726506082473
6 28.36409080431666
7 29.117156310210227
8 31.41173939403745
9 33.32959279769794
10 30.93399305611853
11 28.698482221399264
12 30.383839513671642
13 31.80119965779329
14 29.791528595557814
15 27.784093807450667
16 27.95545699416385
17 28.296924115603026
18 26.65722747426176
19 25.603712059356088
20 28.92584938962219
21 31.37234576247119
22 27.389954929219698
23 24.097528547739156
24 30.03013133383083
25 35.569613026217624
26 35.335999824470115
27 35.548692117580885
28 35.30127764257479
29 33.132951319334715
30 31.519190824824182
31 30.275305332860178
32 29.58540043022463
33 32.67451939584286
34 34.72133852954427
35 30.45801797431101
36 26.708722123584298
37 27.078490291260675
38 27.56980466078973
39 24.147469105769424
40 20.305865981059966
41 24.11158307446167
42 28.090848600220554
43 28.852232314786242
44 30.03546958482705
45 28.39190192853038
46 26.32575385516076
47 28.54743046987921
48 26.9015393120963
49 23.203482578981234
50 25.43292791082049
51 27.00714237675522
52 23.644519861730522
53 21.026619502679253
54 22.587858613763864
55 23.89616013871676
56 26.993795727251005
57 29.990787013329616
58 28.021001593628064
59 25.88691264554869
60 20.14673223847493
61 14.787724558301136
62 19.517024613145175
63 23.051816421913024
64 25.78028666839514
65 29.552338973389844
66 31.899463362847847
67 33.95142880366989
68 26.670198818334118
69 26.387408524463893
70 27.592618656186193
71 25.253043630562946
72 27.774203071527147
73 24.042326184728985
74 22.090563601384613
