i value
0.000 0.870
0.517 0.870
1.033 0.870
1.550 0.870
2.067 0.870
2.500 0.870
2.600 0.870
3.117 0.870
3.550 0.870
3.633 0.870
4.067 0.870
4.150 0.870
4.667 0.870
5.550 0.870
5.717 0.870
6.250 0.870
6.767 0.870
7.300 0.870
7.817 0.870
8.333 0.870
9.550 0.870
9.633 0.870
10.150 0.870
10.567 0.870
10.750 0.870
11.000 0.870
11.267 0.870
11.783 0.870
12.133 0.870
12.383 0.870
12.633 0.870
13.150 0.870
13.417 0.870
13.933 0.870
14.450 0.870
14.967 0.870
15.483 0.870
15.833 0.870
16.350 0.870
16.517 0.870
16.950 0.870
17.117 0.870
17.633 0.870
18.150 0.870
18.483 0.870
18.917 0.870
19.000 0.870
19.167 0.870
