i value
1 445.2513389198472
2 442.1766792205325
3 438.27698252490416
4 443.58436973408243
5 439.3769900107915
6 438.50091186434105
7 440.3537409094338
8 438.58719837074807
9 443.9154475324677
10 440.2531979845205
11 441.57848880286696
12 439.3751552467538
13 439.0471851704026
14 438.60763151886795
15 436.8846454142403
16 438.32900625691667
17 442.8791335041673
18 441.69779561744934
19 443.1145174186986
20 444.9060646002727
21 439.83517765833335
22 442.4455162789706
23 441.79779838691275
24 442.700947916779
25 442.2314501274909
26 443.5257915401239
27 444.7257699656146
28 441.57096158823606
