i value
0.000 1257.521
0.517 1361.003
0.950 1236.419
1.467 1201.173
1.983 1115.114
2.500 1074.911
3.017 1109.771
3.533 1101.801
4.050 1073.159
4.483 1108.732
5.000 1033.432
5.517 1196.697
6.033 1185.667
6.533 981.452
7.050 1065.249
7.567 1142.338
8.083 1199.623
8.600 1072.726
9.117 1020.827
9.633 1116.529
10.150 1034.497
10.667 956.097
11.183 1160.580
11.683 1136.494
12.200 1075.644
12.717 1113.527
13.233 827.691
13.750 1128.113
14.267 1195.490
14.783 997.384
15.300 1047.665
15.817 937.073
16.333 780.662
16.850 1055.437
17.350 962.665
17.867 981.730
18.383 1169.645
18.900 955.856
