i value
0.000 460.989
0.567 480.920
1.100 447.282
1.617 440.972
2.150 441.813
2.683 444.375
3.200 438.655
3.633 440.378
4.167 440.971
4.683 441.741
5.117 445.139
5.650 441.145
6.167 438.704
6.700 438.738
7.217 441.065
7.733 448.266
8.250 443.456
8.783 441.124
9.300 441.159
9.817 438.458
10.333 442.966
10.867 440.946
11.383 442.598
11.900 438.889
12.417 439.517
12.933 438.932
13.450 438.909
13.983 442.010
14.500 438.070
15.083 442.202
15.567 438.505
16.100 438.195
16.633 461.969
17.150 439.375
17.667 439.127
18.183 439.178
18.700 437.990
19.233 450.329
