i value
2.150 445.395
2.683 457.072
3.200 442.619
3.633 441.239
4.167 441.238
4.683 441.224
5.117 441.377
5.650 441.875
6.167 441.540
6.700 441.093
7.217 440.958
7.733 441.584
8.250 442.046
8.783 442.530
9.300 443.014
9.817 442.493
10.333 441.432
10.867 440.930
11.383 441.225
11.900 440.771
12.417 440.983
12.933 440.176
13.450 439.769
13.983 439.651
14.500 439.488
15.083 440.025
15.567 439.939
16.100 439.796
16.633 443.788
17.150 444.049
17.667 443.434
18.183 443.569
18.700 443.528
19.233 441.200
