i value
0.000 0.706
0.517 0.719
1.033 0.706
1.567 0.699
2.067 0.688
2.600 0.870
3.100 0.857
3.617 0.861
4.133 0.863
4.650 0.856
5.167 0.963
5.600 0.960
6.100 0.964
6.617 0.963
7.133 0.958
7.550 0.956
8.067 0.957
8.583 0.961
9.100 0.967
9.517 0.957
10.033 0.965
10.550 0.960
10.967 0.961
11.483 0.962
12.000 0.957
12.433 0.960
12.933 0.959
13.450 0.957
13.967 0.965
14.400 0.964
14.900 0.955
15.417 0.963
15.933 0.959
16.450 0.961
16.950 0.951
17.467 0.965
17.983 0.964
18.417 0.955
18.917 0.958
