i value
2 0.8444444444444444
3 0.8444444444444444
4 0.8690476190476191
5 0.8690476190476191
6 0.8690476190476191
7 0.8690476190476191
8 0.8690476190476191
9 0.8690476190476191
10 0.9812282879337091
11 0.9812282879337091
12 0.9812282879337091
13 0.9812282879337091
14 1.0
15 0.9812282879337091
16 0.9624565758674182
17 0.9694959678922773
18 0.9765353599171365
19 0.9503630248971604
20 0.9359230099186162
21 0.9738276649800239
22 1.0
23 0.9765982546708132
24 0.9375534159530505
25 0.9132274451512451
26 0.8993302032751569
27 0.9065712102897328
28 0.9211123275523107
29 0.9428273246024361
30 0.961599036668727
31 0.9490091774286042
32 0.9569061086521544
33 0.9583340024388799
34 0.9440132644960624
35 0.9660952415097579
36 0.980931584485446
37 0.9775665699828777
38 0.9887832849914389
39 1.0
40 0.9836187782695691
41 0.9836187782695691
42 1.0
43 0.9702104125079327
44 0.9545070114959472
45 0.9568608779345971
46 0.9608319589051508
47 0.9765353599171365
48 0.974859314196932
49 0.9731832684767273
50 0.9772057782052183
51 0.9812282879337092
52 0.9812282879337092
53 0.9812282879337092
54 0.9749710505782789
55 0.9687138132228486
56 0.9574970982142874
57 0.9619234765943019
58 0.9691540337264568
59 0.980370748735018
60 0.9906141439668545
61 0.970011572925148
62 0.9681807139497323
63 0.980931584485446
64 0.9842965989880145
65 0.9921482994940072
66 1.0
67 0.986913832490012
68 0.9601766468713318
69 0.9596117962726274
70 0.9729406161296714
71 0.9619665534681661
72 0.9641582042212413
73 0.9691540337264568
74 0.960741497470036
75 0.9646673477230324
76 0.9685931979760288
77 0.9842965989880144
78 1.0
79 1.0
