i value
0.000 211.922
0.100 200.797
0.183 197.962
0.267 192.008
0.367 194.930
0.450 197.178
0.550 197.710
0.633 196.724
0.717 196.942
0.817 193.628
0.900 192.089
0.983 197.559
1.083 214.647
1.167 228.978
1.250 227.978
1.333 225.119
1.417 219.798
1.517 205.597
1.600 193.960
1.683 193.291
1.767 195.340
1.850 194.507
1.950 192.183
2.033 212.847
2.117 225.006
2.200 222.581
2.283 221.386
2.383 223.961
2.467 206.475
2.550 197.939
2.633 199.937
2.717 205.543
2.817 203.649
2.900 204.290
2.983 221.605
3.067 235.099
3.150 243.471
3.233 253.846
3.333 260.458
3.417 253.727
3.500 243.633
3.600 231.371
3.683 222.908
3.767 212.517
3.850 199.134
3.950 191.521
4.033 190.403
4.117 189.402
4.200 188.069
4.300 186.966
4.383 188.398
4.483 188.149
4.567 189.705
4.650 189.445
4.733 194.386
4.833 192.625
4.917 194.045
5.000 192.540
5.083 193.425
5.183 190.163
5.267 189.851
5.350 188.274
5.433 188.195
5.533 190.200
5.617 188.874
5.700 188.739
5.783 189.130
5.883 189.946
5.967 187.606
6.050 187.024
6.133 187.218
6.217 187.245
6.317 188.674
6.400 187.838
6.483 190.591
6.567 190.601
6.667 189.483
6.750 188.137
6.833 190.385
6.917 188.422
7.017 188.020
7.100 188.999
7.183 189.200
7.267 187.671
7.367 187.700
7.450 190.555
7.533 189.483
7.617 189.951
7.717 190.165
7.800 190.538
7.883 186.869
7.967 189.658
8.050 188.645
8.133 188.975
8.233 187.843
8.317 188.458
8.400 186.570
8.483 187.281
8.567 186.917
8.650 187.631
8.750 187.797
8.833 188.431
8.917 187.146
9.000 186.875
9.083 186.844
9.167 186.633
9.267 186.278
9.350 187.070
9.433 187.823
9.517 188.647
9.600 189.285
9.683 188.431
9.783 189.718
9.867 189.577
9.950 189.196
10.033 189.607
10.117 190.830
10.217 190.673
10.300 191.203
10.383 190.644
10.467 190.716
10.550 190.474
10.650 190.426
10.733 194.418
10.817 200.461
10.900 204.642
10.983 207.016
11.083 206.042
11.167 207.689
11.250 208.788
11.333 202.836
11.433 197.580
11.517 197.397
11.600 190.109
11.683 196.270
11.767 196.059
11.867 196.680
11.950 198.678
12.033 201.934
12.117 199.644
12.200 201.165
12.300 202.981
12.383 199.499
12.467 196.037
12.550 193.099
12.633 190.369
12.717 191.648
12.817 190.731
12.900 189.531
12.983 189.387
13.067 189.840
13.150 188.052
13.233 188.430
13.317 188.363
13.417 186.993
13.500 187.600
13.583 188.126
13.667 190.206
13.750 191.447
13.850 199.334
13.933 196.217
14.017 193.960
14.100 189.777
14.183 196.827
14.283 194.797
14.367 196.113
14.450 202.033
14.533 206.548
14.617 199.122
14.717 201.452
14.800 198.957
14.883 195.127
14.983 196.838
15.067 220.718
15.150 230.288
15.233 228.911
15.317 228.830
15.400 229.090
15.500 203.088
15.583 192.095
15.667 191.952
15.750 200.087
15.833 202.710
15.933 209.793
16.017 213.189
16.100 213.183
16.183 208.641
16.267 205.699
16.367 199.074
16.450 196.401
16.533 194.845
16.617 191.491
16.700 188.482
16.800 187.663
16.883 186.425
16.967 185.605
17.050 184.770
17.133 184.916
17.217 185.169
17.317 187.525
17.400 187.671
17.483 187.830
17.567 188.917
17.650 189.236
17.750 188.029
17.833 187.800
17.917 188.065
18.000 191.193
18.083 192.718
18.183 191.606
18.267 194.264
18.350 193.548
18.433 190.843
18.517 189.945
18.600 189.990
18.700 188.525
18.783 189.612
18.867 188.232
18.950 187.495
19.033 188.205
19.133 187.165
19.217 189.010
19.300 189.852
