i value
0.000 0.821
0.517 0.839
1.050 0.863
1.733 0.841
2.267 0.865
2.783 0.904
3.317 0.865
3.817 0.928
4.333 0.931
4.850 0.949
5.367 0.954
5.883 0.968
6.400 0.957
6.917 0.965
7.433 0.960
7.950 0.972
8.467 0.972
8.983 0.969
9.500 0.966
10.017 0.968
10.533 0.966
11.050 0.970
11.550 0.967
12.067 0.968
12.583 0.962
13.100 0.963
13.617 0.977
14.133 0.971
14.650 0.978
15.700 0.970
16.217 0.977
16.733 0.970
17.267 0.962
17.800 0.973
18.317 0.972
18.850 0.972
19.367 0.966
