i value
1.983 0.701
2.517 0.699
2.933 0.700
3.450 0.702
3.967 0.700
4.483 0.701
4.900 0.705
5.417 0.704
5.933 0.701
6.450 0.705
6.883 0.701
7.383 0.701
7.900 0.701
8.417 0.704
8.850 0.704
9.350 0.706
9.867 0.708
10.383 0.711
10.817 0.710
10.900 0.711
11.317 0.711
11.417 0.709
11.833 0.708
11.933 0.709
12.350 0.709
12.433 0.709
12.867 0.707
12.950 0.702
13.383 0.697
13.467 0.694
13.900 0.693
13.983 0.699
14.417 0.708
14.500 0.715
14.917 0.722
15.000 0.724
15.433 0.722
15.517 0.719
15.950 0.713
16.033 0.707
16.467 0.710
16.550 0.713
16.983 0.713
17.067 0.717
17.483 0.719
17.567 0.713
18.000 0.709
18.083 0.710
18.517 0.707
18.600 0.704
19.033 0.706
19.117 0.707
