i value
0.000 438.410
0.517 443.674
1.050 438.492
1.567 443.121
2.083 442.082
2.583 442.301
3.100 442.069
3.617 440.909
4.050 441.249
4.567 441.722
5.067 440.364
5.583 438.974
6.100 438.888
6.617 440.475
7.050 439.810
7.550 439.694
8.067 440.594
8.583 444.432
9.100 442.901
9.617 442.635
10.133 441.531
10.650 442.256
11.150 443.607
11.667 442.820
12.183 442.127
12.700 441.347
13.217 442.897
13.733 440.805
14.233 441.936
14.750 440.752
15.267 441.040
15.783 439.939
16.300 439.454
16.817 442.240
17.333 445.867
17.833 442.086
18.350 441.879
18.867 441.813
19.383 441.949
