i value
0.000 443.597
0.517 438.998
1.033 437.622
1.550 440.960
2.083 440.207
2.600 445.196
3.117 436.705
3.550 439.127
4.050 438.194
4.567 438.258
5.083 439.058
5.600 441.079
6.100 441.908
6.617 437.820
7.133 440.714
7.650 437.005
8.167 436.595
8.683 437.214
9.183 435.905
9.700 438.164
10.217 437.152
10.733 442.011
11.250 437.031
11.767 435.678
12.283 436.486
12.783 438.105
13.300 436.288
13.817 437.436
14.333 436.715
14.850 438.761
15.367 440.674
15.883 440.633
16.383 437.076
16.900 441.218
17.417 438.918
17.933 437.229
18.450 437.132
18.950 436.730
