i value
0.000 90.018
0.567 112.441
1.100 80.868
1.533 76.929
2.067 73.225
2.500 73.162
3.033 73.885
3.550 73.358
3.983 73.674
4.500 69.867
5.033 73.759
5.467 74.508
6.000 73.069
6.517 73.927
7.033 74.416
7.550 72.299
8.083 81.026
8.600 73.766
9.033 76.806
9.550 72.733
10.083 73.307
10.600 73.808
11.117 75.941
11.633 73.232
12.150 73.199
12.667 72.425
13.200 73.382
13.717 72.858
14.233 77.338
14.750 69.163
15.300 90.504
15.817 74.511
16.350 75.042
16.883 101.340
17.400 74.702
17.917 74.226
18.433 71.923
18.967 78.571
