i value
1.983 74.440
2.517 74.071
2.933 73.508
3.450 73.390
3.967 73.759
4.483 73.272
4.900 71.814
5.417 71.633
5.933 71.854
6.450 71.536
6.883 72.057
7.383 72.610
7.900 72.597
8.417 72.580
8.850 73.364
9.350 73.585
9.867 73.515
10.383 73.526
10.817 73.125
10.900 72.904
11.317 72.841
11.417 72.970
11.833 73.718
11.933 74.203
12.350 73.968
12.433 73.510
12.867 72.615
12.950 71.621
13.383 71.589
13.467 72.195
13.900 73.029
13.983 73.885
14.417 73.322
14.500 72.603
14.917 72.329
15.000 71.783
15.433 71.170
15.517 71.735
15.950 72.323
16.033 72.084
16.467 71.889
16.550 71.966
16.983 71.264
17.067 70.392
17.483 70.168
17.567 69.815
18.000 70.075
18.083 71.233
18.517 71.996
18.600 72.037
19.033 72.067
19.117 72.072
