i value
0.000 0.920
0.517 0.920
1.033 0.920
1.550 0.920
2.067 0.920
2.583 0.920
3.100 0.920
3.533 0.920
3.950 0.920
4.467 0.920
4.983 0.920
5.500 0.920
5.933 0.920
6.350 0.920
6.867 0.920
7.383 0.920
7.817 0.920
8.317 0.920
8.833 0.920
9.350 0.920
9.867 0.920
10.300 0.920
10.817 0.920
11.317 0.920
11.833 0.920
12.350 0.920
12.783 0.920
13.300 0.920
13.800 0.920
14.317 0.920
14.833 0.920
15.250 0.920
15.767 0.920
16.283 0.920
16.800 0.920
17.233 0.920
17.733 0.920
18.250 0.920
18.767 0.920
19.283 0.920
