i value
0.000 0.870
1.767 0.870
2.750 0.870
3.667 0.870
5.583 0.870
7.333 0.870
9.067 0.870
10.167 0.870
10.350 0.870
10.700 0.870
10.867 0.870
11.217 0.870
11.400 0.870
11.750 0.870
11.917 0.870
12.267 0.870
12.350 0.870
12.433 0.870
12.767 0.870
12.867 0.870
12.950 0.870
13.283 0.870
13.383 0.870
13.467 0.870
13.817 0.870
13.883 0.870
13.983 0.870
14.317 0.870
14.417 0.870
14.500 0.870
14.833 0.870
14.917 0.870
15.000 0.870
15.367 0.870
15.433 0.870
15.533 0.870
15.883 0.870
15.967 0.870
16.050 0.870
16.400 0.870
16.483 0.870
16.567 0.870
16.917 0.870
17.000 0.870
17.100 0.870
17.433 0.870
17.517 0.870
17.617 0.870
17.950 0.870
18.033 0.870
18.117 0.870
18.467 0.870
18.550 0.870
18.633 0.870
