i value
2.067 0.832
2.583 0.832
3.100 0.832
3.617 0.832
4.117 0.832
4.633 0.906
5.150 0.906
5.667 0.906
6.083 0.906
6.600 0.906
7.117 0.929
7.633 0.929
8.150 0.929
8.650 0.929
9.167 0.929
9.683 0.969
10.200 0.969
10.700 0.969
11.217 0.967
11.733 0.966
12.250 0.968
12.767 0.968
13.267 0.968
13.783 0.968
14.300 0.968
14.817 0.967
15.333 0.968
15.850 0.968
16.350 0.969
16.867 0.967
17.383 0.968
17.883 0.967
18.400 0.967
18.917 0.967
