i value
2.067 439.680
2.583 439.958
3.100 439.538
3.617 440.717
4.117 441.077
4.633 441.826
5.150 441.272
5.667 440.972
6.100 439.627
6.600 439.743
7.117 439.358
7.633 439.380
8.150 439.835
8.650 440.328
9.167 440.609
9.683 441.668
10.200 442.139
10.700 442.723
11.217 443.606
11.733 443.920
12.250 443.739
12.767 442.972
13.267 443.107
13.783 442.886
14.300 443.153
14.817 443.419
15.333 443.224
15.850 442.873
16.350 442.552
16.867 442.323
17.383 442.010
17.900 442.893
18.417 442.980
18.917 442.957
