i value
0.000 0.991
0.517 0.990
1.033 0.995
1.550 0.985
2.067 0.994
2.583 0.984
3.100 0.973
3.617 0.993
4.117 0.988
4.633 0.985
5.150 1.000
5.667 0.991
6.100 0.996
6.600 0.995
7.117 0.996
7.633 0.995
8.150 0.989
8.650 0.991
9.167 0.996
9.683 0.991
10.200 0.998
10.700 0.990
11.217 0.986
11.733 0.988
12.250 0.988
12.767 0.994
13.267 0.996
13.783 0.985
14.300 0.990
14.817 0.992
15.333 0.990
15.850 0.994
16.350 0.994
16.867 0.988
17.383 0.990
17.900 0.994
18.417 0.992
18.917 0.990
