i value
0.000 461.566
0.517 443.306
1.033 445.164
1.550 443.445
2.067 447.732
2.600 442.343
3.117 443.147
3.633 437.693
4.150 438.392
4.667 441.107
5.200 438.885
5.717 435.577
6.250 438.133
6.767 442.302
7.300 439.395
7.817 440.135
8.333 436.212
9.800 445.866
10.750 459.243
11.267 496.733
11.783 446.798
12.300 457.146
12.817 449.713
13.333 449.148
13.850 451.050
14.383 454.663
14.883 451.673
15.400 443.710
15.917 448.057
16.433 440.630
16.950 438.397
17.467 440.690
17.967 442.936
18.483 447.863
19.000 442.817
