i value
0.000 0.995
0.517 0.997
1.033 0.981
1.550 0.989
2.067 0.985
2.600 0.985
3.117 0.993
3.633 0.988
4.150 0.995
4.667 0.983
5.200 0.993
5.717 0.985
6.250 0.985
6.767 0.990
7.300 0.993
7.817 0.983
8.333 0.990
9.800 0.995
10.750 1.000
11.267 1.000
11.783 1.000
12.300 1.000
12.817 1.000
13.333 1.000
13.850 1.000
14.383 0.979
14.883 1.000
15.400 1.000
15.917 1.000
16.433 0.981
16.950 0.993
17.467 0.970
17.967 0.989
18.483 1.000
19.000 1.000
