i value
1.967 787.984
2.483 778.675
3.000 752.782
3.517 738.577
4.033 741.716
4.533 770.587
5.050 770.398
5.567 804.950
6.000 799.831
6.500 806.984
7.017 765.440
7.533 723.401
7.967 704.126
8.050 718.687
8.467 732.656
8.550 752.762
8.983 770.102
9.067 770.651
9.500 768.449
9.583 749.406
10.017 741.382
10.533 755.514
11.033 797.627
11.550 809.638
12.067 803.255
12.583 802.507
13.100 799.351
13.617 885.572
14.117 1079.062
14.633 1209.341
15.150 1379.406
15.667 1418.327
16.183 1310.352
16.700 1122.518
17.200 995.439
17.717 797.737
18.233 783.902
18.750 745.235
19.267 740.208
