i value
0.000 1099.750
0.083 1161.717
0.167 1242.273
0.250 1302.220
0.367 1297.657
0.433 1300.509
0.533 1274.404
0.633 1170.914
0.717 1120.178
0.800 1138.915
0.883 1145.733
0.983 1122.827
1.067 1156.619
1.150 1220.451
1.233 1193.860
1.317 1109.683
1.417 1115.672
1.500 1111.215
1.583 1095.503
1.667 1123.726
1.750 1204.550
1.850 1203.406
1.933 1187.597
2.017 1171.437
2.100 1156.553
2.183 1134.264
2.283 1112.260
2.367 1115.806
2.450 1133.940
2.533 1128.270
2.617 1099.688
2.700 1111.941
2.800 1115.523
2.883 1080.548
2.967 1121.636
3.050 1174.571
3.133 1147.137
3.233 1067.997
3.317 1040.933
3.400 963.305
3.500 963.200
3.583 970.780
3.667 1041.524
3.750 1055.281
3.833 1178.086
3.933 1175.545
4.017 1230.560
4.100 1258.337
4.200 1284.771
4.283 1261.203
4.383 1262.013
4.467 1231.842
4.550 1205.125
4.633 1236.569
4.733 1189.495
4.817 1186.398
4.900 1167.073
4.983 1131.207
5.067 1096.017
5.167 1098.404
5.250 1079.450
5.333 1078.122
5.433 1091.491
5.517 1086.650
5.600 1072.978
5.683 1100.861
5.767 1058.603
5.867 1084.490
5.950 1095.799
6.033 1122.920
6.117 1171.871
6.217 1230.776
6.300 1197.351
6.383 1119.555
6.467 1075.317
6.567 1038.110
6.650 1015.916
6.733 1073.245
6.817 1113.461
6.917 1150.529
7.000 1097.029
7.083 1060.865
7.183 995.996
7.267 1021.709
7.350 995.814
7.433 1032.984
7.533 1079.929
7.617 1132.199
7.700 1151.368
7.783 1123.784
7.867 1095.890
7.950 1022.396
8.050 957.804
8.133 847.409
8.217 833.561
8.300 872.631
8.383 890.294
8.467 899.218
8.567 953.803
8.650 1047.293
8.733 1079.247
8.817 1133.406
8.900 1207.324
8.983 1254.289
9.083 1244.728
9.167 1208.792
9.250 1214.064
9.333 1200.609
9.417 1201.316
9.500 1180.407
9.600 1194.551
9.683 1162.733
9.767 1095.201
9.850 1070.366
9.933 1026.791
10.033 986.545
10.117 934.087
10.200 953.825
10.283 922.453
10.367 918.178
10.450 1030.684
10.550 1296.764
10.633 1617.714
10.717 2416.307
10.800 4338.968
10.900 4929.350
10.983 5419.901
11.067 5693.819
11.150 5770.069
11.233 5942.457
11.333 6222.194
11.417 6240.923
11.500 6375.968
11.583 6105.398
11.683 5751.762
11.767 5651.048
11.850 5862.867
11.933 5778.681
12.017 6135.859
12.100 6515.721
12.200 6695.859
12.283 6503.542
12.367 6488.039
12.450 4533.930
12.550 3056.894
12.633 2176.653
12.717 1705.996
12.800 1231.689
12.883 908.333
12.967 879.837
13.050 850.328
13.150 815.619
13.233 875.943
13.317 941.792
13.400 983.206
13.483 1144.391
13.583 1583.312
13.667 2054.243
13.750 3027.127
13.833 4433.622
13.917 4959.648
14.000 5186.958
14.100 5852.439
14.183 5971.519
14.267 6000.072
14.350 5778.211
14.433 5760.667
14.533 5420.898
14.617 5430.536
14.700 5351.379
14.783 5642.319
14.883 5435.631
14.983 5503.097
15.067 5710.836
15.133 5981.177
15.233 5850.413
15.317 6049.730
15.400 5947.990
15.483 5684.613
15.567 5783.950
15.667 6027.402
15.750 6062.686
15.833 6115.335
15.917 6082.522
16.000 5851.629
16.100 5590.970
16.183 5377.814
16.267 5186.987
16.350 5126.086
16.433 4074.255
16.533 3039.104
16.617 2056.523
16.700 1388.954
16.783 975.604
16.883 670.605
16.967 523.454
17.050 439.491
17.133 432.496
17.217 459.030
17.300 485.565
17.400 509.655
17.483 568.736
17.567 643.337
17.650 699.722
17.733 735.823
17.833 815.505
17.917 863.618
18.000 912.999
18.083 909.771
18.167 962.271
18.250 976.973
18.350 959.972
18.433 902.234
18.517 899.626
18.600 908.961
18.683 938.925
18.783 969.058
18.867 1009.819
18.950 1032.881
19.033 1045.094
19.133 993.014
19.217 933.240
19.300 903.700
