i value
0.000 90.000
0.433 90.000
1.483 90.000
1.983 90.000
2.500 90.000
3.017 90.000
3.533 90.000
4.050 90.000
4.567 90.000
5.083 90.000
5.600 90.000
6.117 90.000
6.550 90.000
6.967 90.000
7.483 90.000
8.000 90.000
8.433 90.000
8.933 90.000
9.450 90.000
9.967 90.000
10.483 90.000
11.083 90.000
11.517 90.000
11.933 90.000
12.450 90.000
12.967 90.000
13.483 90.000
14.250 90.000
14.767 90.000
15.283 90.000
15.783 90.000
16.300 90.000
16.817 90.000
17.333 90.000
17.917 90.000
18.500 90.000
19.033 90.000
