i value
0.000 0.703
0.433 0.869
1.483 0.967
1.983 0.958
2.500 0.958
3.017 0.961
3.533 0.957
4.050 0.961
4.567 0.966
5.083 0.961
5.600 0.962
6.117 0.963
6.550 0.958
6.967 0.969
7.483 0.958
8.000 0.962
8.433 0.955
8.933 0.965
9.450 0.960
9.967 0.962
10.483 0.964
11.083 0.954
11.517 0.960
11.933 0.961
12.450 0.966
12.967 0.962
13.483 0.967
14.250 0.970
14.767 0.950
15.283 0.965
15.783 0.968
16.300 0.963
16.817 0.963
17.333 0.958
17.917 0.951
18.500 0.966
19.033 0.966
