i value
0.000 800.000
0.517 800.000
1.033 800.000
1.550 800.000
2.067 800.000
2.583 800.000
3.100 800.000
3.617 800.000
4.117 800.000
4.633 800.000
5.150 800.000
5.667 800.000
6.083 800.000
6.600 800.000
7.117 800.000
7.633 800.000
8.150 800.000
8.650 800.000
9.167 800.000
9.683 800.000
10.200 800.000
10.700 800.000
11.217 800.000
11.733 800.000
12.250 800.000
12.767 800.000
13.267 800.000
13.783 800.000
14.300 800.000
14.817 800.000
15.333 800.000
15.850 800.000
16.350 800.000
16.867 800.000
17.383 800.000
17.883 800.000
18.400 800.000
18.917 800.000
